Rank,Movie,Release,Distributor,Genre,2022 Gross,Tickets Sold
299,Salvatore: Shoemaker of Dreams,"Nov 4, 2022",Sony Pictures Cla…,Documentary,"$65,970","6,313"
300,Apocalypse Now,"Aug 15, 1979",United Artists,Action,"$64,349","6,157"
301,Le temps des secrets,"Apr 1, 2022",Mongrel Media,Drama,"$64,248","6,148"
302,Cat Daddies,"Oct 14, 2022",Gray Hat Productions,Documentary,"$63,498","6,076"
303,Decibel,"Dec 2, 2022",Wide Lens Pictures,Action,"$60,653","5,804"
304,Living,"Dec 23, 2022",Sony Pictures Cla…,Drama,"$58,095","5,559"
305,Summering,"Aug 12, 2022",Bleecker Street,Drama,"$57,770","5,528"
306,Murina,"Jul 8, 2022",Kino Lorber,Drama,"$55,762","5,336"
307,See For Me,"Jan 7, 2022",IFC Midnight,Thriller/Suspense,"$55,191","5,281"
308,On the Count of Three,"May 13, 2022",United Artists,Drama,"$54,515","5,216"
309,Broker,"Dec 26, 2022",Neon,Drama,"$53,753","5,143"
310,Ahed’s Knee,"Mar 18, 2022",Kino Lorber,Drama,"$52,702","5,043"
311,Memoria,"Apr 1, 2022",Neon,Drama,"$52,656","5,038"
312,Piggy,"Oct 7, 2022",Magnet Releasing,Horror,"$50,966","4,877"
313,Free Chol Soo Lee,"Aug 12, 2022",MUBI,Documentary,"$50,083","4,792"
314,Vesper,"Sep 30, 2022",IFC Films,Adventure,"$49,493","4,736"
315,Poly Styrene: I Am a Cliché,"Feb 2, 2022",Utopia,Documentary,"$48,544","4,645"
316,Lux Aeterna,"May 6, 2022",Yellow Veil Pictures,Thriller/Suspense,"$47,039","4,501"
317,Give Me Five,"Sep 23, 2022",Well Go USA,Comedy,"$47,033","4,500"
318,After Yang,"Mar 4, 2022",A24,Drama,"$46,872","4,485"
319,Loving Highsmith,"Sep 2, 2022",Zeitgeist,Multiple Genres,"$46,172","4,418"
320,You Are Not My Mother,"Mar 25, 2022",Magnet Releasing,Horror,"$45,040","4,310"
321,Utama,"Nov 4, 2022",Kino Lorber,Drama,"$44,827","4,289"
322,1982,"Jun 10, 2022",Tricycle Logic,Drama,"$43,829","4,194"
323,Take Me to the River: New O…,"Apr 22, 2022",360 Distribution,Documentary,"$43,563","4,168"
324,All That Breathes,"Oct 21, 2022",Submarine Deluxe,Documentary,"$43,467","4,159"
325,Ali and Ava,"Jul 29, 2022",Greenwich,Drama,"$43,358","4,149"
326,Punch 9 for Harold Washington,"Sep 23, 2022",Tallgrass Films,Documentary,"$43,170","4,131"
327,Anais in Love,"Apr 29, 2022",Magnolia Pictures,Comedy,"$42,941","4,109"
328,Poser,"Jun 3, 2022",Oscilloscope Pict…,Drama,"$42,179","4,036"
329,A Chiara,"May 27, 2022",Neon,Drama,"$41,925","4,011"
330,Jane by Charlotte,"Mar 18, 2022",Utopia,Documentary,"$41,080","3,931"
331,"Riotsville, U.S.A.","Sep 16, 2022",Magnolia Pictures,Documentary,"$40,960","3,919"
332,Remembering Heaven,"May 6, 2022",Purdie Distribution,Documentary,"$40,907","3,914"
333,Loudmouth,"Dec 9, 2022",Greenwich,Documentary,"$40,323","3,858"
334,Framing Agnes,"Dec 2, 2022",Kino Lorber,Drama,"$39,517","3,781"
335,Anonymous Club,"Jul 15, 2022",Oscilloscope Pict…,Documentary,"$35,481","3,395"
336,Ted K,"Feb 18, 2022",Super LTD,Drama,"$35,464","3,393"
337,Catch the Fair One,"Feb 11, 2022",IFC Films,Thriller/Suspense,"$34,541","3,305"
338,The Eternal Daughter,"Dec 2, 2022",A24,Drama,"$33,657","3,220"
339,Pandas,"Apr 6, 2018",IMAX Films,Documentary,"$32,970","3,155"
340,Casablanca Beats,"Sep 16, 2022",Kino Lorber,Drama,"$32,790","3,137"
341,The Trial,"Feb 20, 1963",,Thriller/Suspense,"$32,710","3,130"
342,Private Desert,"Aug 26, 2022",Kino Lorber,Drama,"$32,681","3,127"
343,The Sound of Violet,"Apr 29, 2022",Atlas Distribution,Drama,"$32,294","3,090"
344,Nikamma,"Jun 17, 2022",Sony Pictures,Action,"$31,181","2,984"
345,Sparks: The Ken Sparks Story,"Jan 7, 2022",Double J Productions,Documentary,"$30,801","2,947"
346,Fortune Favors Lady Nikuko,"Jun 3, 2022",GKIDS,Adventure,"$29,823","2,853"
347,The African Desperate,"Sep 16, 2022",MUBI,Comedy,"$29,763","2,848"
348,Bitterbrush,"Jun 17, 2022",Magnolia Pictures,Documentary,"$28,099","2,688"
349,"Lingui, The Sacred Bonds","Feb 4, 2022",MUBI,Drama,"$27,553","2,636"
350,Island of Lemurs: Madagascar,"Apr 4, 2014",Warner Bros.,Documentary,"$27,173","2,600"
351,Brainwashed: Sex-Camera-Power,"Oct 21, 2022",Kino Lorber,Documentary,"$26,936","2,577"
352,Hunt,"Dec 2, 2022",Magnet Releasing,Action,"$25,994","2,487"
353,The Innocents,"May 13, 2022",IFC Films,Horror,"$25,705","2,459"
354,Fabian: Going to the Dogs,"Feb 11, 2022",Kino Lorber,Drama,"$24,971","2,389"
355,Young Plato,"Sep 23, 2022",Soilsiu Films,Documentary,"$24,376","2,332"
356,Wolf Pack,"Sep 30, 2022",Well Go USA,Action,"$23,617","2,260"
357,Leonor Will Never Die,"Nov 25, 2022",Music Box Films,Comedy,"$23,177","2,217"
358,Please Baby Please,"Oct 28, 2022",Music Box Films,Musical,"$23,071","2,207"
359,The Runner,"Dec 31, 1991",,Drama,"$23,008","2,201"
360,To the Arctic 3D,"Apr 20, 2012",Warner Bros.,Documentary,"$22,987","2,200"
361,Life & Life,"Oct 14, 2022",Indican Pictures,Documentary,"$22,932","2,194"
362,Dreaming Walls: Inside the …,"Jul 8, 2022",Magnolia Pictures,Documentary,"$22,534","2,156"
363,Cow,"Apr 8, 2022",IFC Films,Documentary,"$22,504","2,153"
364,The Divine Protector - Mast…,"Oct 21, 2022",Freestyle Releasing,Adventure,"$22,321","2,135"
365,Brighton 4th,"Jan 28, 2022",Kino Lorber,Comedy,"$22,313","2,135"
366,No Bears,"Dec 23, 2022",Janus Films,Drama,"$22,158","2,120"
367,Good Mourning,"May 20, 2022",Open Road,Comedy,"$21,348","2,042"
368,Mr. Klein,"Nov 6, 1977",Quartet Films,Drama,"$20,741","1,984"
369,Bad Axe,"Nov 18, 2022",IFC Films,Documentary,"$20,696","1,980"
370,Project Wolf Hunting,"Oct 7, 2022",Well Go USA,Thriller/Suspense,"$20,541","1,965"
371,Unplugging,"Apr 22, 2022",Vertical Entertai…,Comedy,"$20,500","1,961"
372,France,"Dec 10, 2021",Kino Lorber,Comedy,"$20,336","1,946"
373,C’mon C’mon,"Nov 19, 2021",A24,Drama,"$19,896","1,903"
374,Sirens,"Sep 30, 2022",Oscilloscope Pict…,Documentary,"$19,262","1,843"
375,Flux Gourmet,"Jun 24, 2022",IFC Midnight,Horror,"$19,222","1,839"
376,The Cherry Bushido,"Mar 11, 2022",Freestyle Releasing,Adventure,"$19,100","1,827"
377,"Love, Charlie: The Rise and…","Nov 18, 2022",Greenwich,Documentary,"$18,757","1,794"
378,"Costa Brava, Lebanon","Jul 15, 2022",Kino Lorber,Drama,"$18,712","1,790"
379,2nd Chance,"Dec 2, 2022",Bleecker Street,Documentary,"$18,523","1,772"
380,Charlotte,"Apr 22, 2022",Good Deed Enterta…,Drama,"$18,520","1,772"
381,Benedetta,"Dec 3, 2021",IFC Films,Drama,"$18,431","1,763"
382,A Couple,"Nov 11, 2022",Zipporah,Drama,"$18,334","1,754"
383,Lost Highway,"Feb 21, 1997",October Films,Thriller/Suspense,"$18,028","1,965"
384,The Scary of Sixty First,"Dec 3, 2021",Utopia,Horror,"$17,689","1,692"
385,Beba,"Jun 24, 2022",Neon,Documentary,"$16,254","1,555"
386,Slash/Back,"Jun 24, 2022",Mongrel Media,Thriller/Suspense,"$16,247","1,554"
387,Rite of the Shaman,"May 27, 2022",Purdie Distribution,Drama,"$16,221","1,552"
388,Huda’s Salon,"Mar 4, 2022",IFC Films,Thriller/Suspense,"$16,128","1,543"
389,Claydream,"Aug 5, 2022",Oscilloscope Pict…,Documentary,"$16,093","1,540"
390,Wildhood,"Mar 11, 2022",Mongrel Media,Drama,"$15,998","1,530"
391,To the End,"Dec 9, 2022",Roadside Attractions,Documentary,"$15,801","1,512"
392,Only in Theaters,"Nov 18, 2022",The Film Collabor…,Documentary,"$15,261","1,460"
393,She Will,"Jul 15, 2022",IFC Midnight,Thriller/Suspense,"$15,011","1,436"
394,Four Samosas,"Dec 2, 2022",IFC Films,Comedy,"$14,701","1,406"
395,Bad Luck Banging or Loony Porn,"Nov 19, 2021",Magnolia Pictures,Comedy,"$14,576","1,394"
396,You Resemble Me,"Nov 4, 2022",,Drama,"$14,395","1,377"
397,¡Viva Maestro!,"Apr 8, 2022",Greenwich,Documentary,"$14,310","1,369"
398,Writing With Fire,"Nov 26, 2021",Music Box Films,Documentary,"$14,112","1,350"
399,The Tale of King Crab,"Apr 15, 2022",Oscilloscope Pict…,Drama,"$12,896","1,234"
400,Olga,"Jun 24, 2022",Kino Lorber,Drama,"$12,494","1,195"
401,752 Is Not a Number,"Dec 9, 2022",Mongrel Media,Documentary,"$12,398","1,186"
402,The Wobblies,"Mar 18, 1981",First Run Features,Documentary,"$12,232","1,170"
403,Shortbus,"Oct 4, 2006",ThinkFilm,Comedy,"$12,205","1,330"
404,Clara Sola,"Jul 1, 2022",Oscilloscope Pict…,Drama,"$12,076","1,155"
405,Fire in the Mountains,"May 20, 2022",Kino Lorber,Drama,"$12,038","1,151"
406,Laleh Drive,"Mar 18, 2022",Integrity Releasing,Action,"$11,920","1,140"
407,Pretty Problems,"Oct 7, 2022",IFC Films,Comedy,"$11,400","1,090"
408,Medusa,"Jul 29, 2022",Music Box Films,Thriller/Suspense,"$11,315","1,082"
409,Last Flight Home,"Oct 7, 2022",MTV Documentary F…,Documentary,"$10,984","1,051"
410,Barbarians,"Apr 1, 2022",IFC Midnight,Thriller/Suspense,"$10,742","1,027"
411,Distant,"Mar 12, 2004",New Yorker,Drama,"$10,580","1,153"
412,Julia,"Nov 12, 2021",Sony Pictures Cla…,Documentary,"$9,921",949
413,When Men Were Men,"Nov 4, 2022",Indican Pictures,Drama,"$9,700",928
414,Alma’s Rainbow,"Jun 23, 1994",Xenon Pictures,Comedy,"$9,577",916
415,Stunt Rock,"May 9, 1980",,Action,"$9,530",911
416,The Torch,"Mar 18, 2022",IFC Films,Documentary,"$9,459",905
417,Learn to Swim,"Mar 25, 2022",Mongrel Media,Drama,"$9,294",889
418,In Front of Your Face,"May 6, 2022",Cinema Guild,Drama,"$9,150",875
419,There There,"Nov 18, 2022",Magnolia Pictures,Drama,"$8,694",831
420,About Fate,"Sep 9, 2022",United Artists,Romantic Comedy,"$8,688",831
421,Burial,"Sep 2, 2022",IFC Midnight,Thriller/Suspense,"$8,566",819
422,Turn Every Page: The Advent…,"Dec 30, 2022",Sony Pictures Cla…,Documentary,"$7,787",745
423,Hold Your Fire,"May 20, 2022",IFC Films,Documentary,"$7,502",717
424,Mau,"May 13, 2022",Greenwich,Documentary,"$7,500",717
425,Alter Ego,"Jan 14, 2022",Indican Pictures,Thriller/Suspense,"$7,390",707
426,Gossamer Folds,"Aug 12, 2022",Indican Pictures,Drama,"$7,113",680
427,Tantura,"Dec 2, 2022",Reel Peak Films,Documentary,"$6,967",666
428,I’ve Heard the Mermaids Sin…,"Mar 11, 2022",Kino Lorber,Comedy,"$6,840",654
429,Kamikaze Hearts,"Nov 30, 1986",Facets,Drama,"$6,669",638
430,Flaming Ears,"Nov 18, 2022",Kino Lorber,Adventure,"$6,607",632
431,The Story of Film: A New Ge…,"Sep 9, 2022",Music Box Films,Documentary,"$6,463",618
432,Fiddler’s Journey to the Bi…,"Apr 29, 2022",Zeitgeist,Documentary,"$6,318",604
433,Lowndes County and the Road…,"Dec 2, 2022",Greenwich,Documentary,"$6,240",597
434,"Hello, Bookstore","Apr 29, 2022",Greenwich,Documentary,"$6,000",574
435,Italian Studies,"Jan 14, 2022",Magnolia Pictures,Drama,"$5,895",564
436,The Super 8 Years,"Dec 16, 2022",Kino Lorber,Documentary,"$5,877",562
437,A Taste of Hunger,"Jan 28, 2022",Magnolia Pictures,Drama,"$5,860",560
438,A Banquet,"Feb 18, 2022",IFC Midnight,Thriller/Suspense,"$5,238",501
439,Saloum,"Sep 2, 2022",IFC Midnight,Thriller/Suspense,"$5,078",485
440,Mondocane,"May 20, 2022",Kino Lorber,Thriller/Suspense,"$4,927",471
441,Next Exit,"Nov 4, 2022",Magnet Releasing,Comedy,"$4,742",453
442,The Gravedigger,"Mar 25, 2022",Indican Pictures,Horror,"$4,726",452
443,A Man of Integrity,"Jun 17, 2022",Big World Pictures,Drama,"$4,499",430
444,La Abuela,"Jul 22, 2022",Sony Pictures,Horror,"$4,343",416
445,Reflections of a Broken Memory,"Dec 2, 2022",Indican Pictures,Thriller/Suspense,"$4,323",413
446,a-ha: The Movie,"Apr 8, 2022",Lightyear Enterta…,Documentary,"$4,258",407
447,Luzzu,"Oct 15, 2021",Kino Lorber,Drama,"$3,996",382
448,Carmen,"Sep 23, 2022",Good Deed Enterta…,Drama,"$3,927",375
449,The Novice,"Dec 17, 2021",IFC Films,Thriller/Suspense,"$3,802",363
450,Adventures in Success,"Mar 4, 2022",Utopia,Comedy,"$3,695",353
451,Going All the Way,"Sep 19, 1997",Gramercy,Drama,"$3,648",397
452,Into the Weeds,"May 20, 2022",Mongrel Media,Documentary,"$3,410",326
453,Carp-e Diem,"Sep 16, 2022",Indican Pictures,Comedy,"$3,364",321
454,Bar Fight!,"Nov 11, 2022",IFC Films,Comedy,"$3,300",315
455,Bloom Up: A Swinger Couple …,"Aug 12, 2022",Kino Lorber,Documentary,"$3,107",297
456,Highway One,"Aug 26, 2022",Indican Pictures,Drama,"$3,063",293
457,The Modern Way,"Sep 16, 2022",Indican Pictures,Drama,"$3,059",292
458,The Hit,"Dec 9, 2022",Safier Entertainment,Action,"$3,029",289
459,Apples,"Jun 24, 2022",Cohen Media Group,Comedy,"$2,934",280
460,Ultrasound,"Mar 11, 2022",Magnet Releasing,Thriller/Suspense,"$2,908",278
461,The Sleeping Negro,"Dec 3, 2021",ArtMattan Films,Drama,"$2,830",270
462,Golden Voices,"Oct 8, 2021",Music Box Films,Romantic Comedy,"$2,305",220
463,Killer Raccoons 2: Dark Chr…,"Jul 31, 2020",Indican Pictures,Comedy,"$2,145",205
464,Stanleyville,"Apr 22, 2022",Oscilloscope Pict…,Comedy,"$2,137",204
465,Kill Devil Hills,"Jun 4, 2022",Sumbadhat Product…,Horror,"$2,022",193
466,B’Twixt Now and Sunrise,"Sep 30, 2022",Rialto Pictures,Horror,"$1,996",191
467,Rubikon,"Jul 1, 2022",IFC Midnight,Thriller/Suspense,"$1,843",176
468,Losing Ground,"Oct 7, 2022",Kino Lorber,Drama,"$1,486",142
469,Sensational Short Films,"Sep 11, 2022",,Multiple Genres,"$1,272",121
470,The Almond and the Seahorse,"Dec 16, 2022",IFC Films,Drama,"$1,250",119
471,Petite fille,"Sep 17, 2021",Music Box Films,Documentary,"$1,122",107
472,Veneciafrenia,"Aug 12, 2022",Sony Pictures,Adventure,"$1,006",96
473,Sniper: The White Raven,"Jul 1, 2022",Well Go USA,Drama,$881,84
474,Terror on the Prairie,"Aug 10, 2022",The Daily Wire,Western,$804,76
475,Found Wandering Lost,"Jan 27, 2022",Mutiny Pictures,Drama,$570,54
476,The Burning Sea,"Feb 25, 2022",Magnet Releasing,Action,$493,47
477,Indemnity,"Feb 11, 2022",Magnet Releasing,Action,$347,33
478,Locked in Society,"Nov 4, 2022",Sony Pictures,Comedy,$212,20
