Movie,Release,id_genre,id_distributor,Gross
Suffragette,2015-10-23,gen3,dist13,4702420.0
Prem Ratan Dhan Payo,2015-11-12,gen3,dist119,4364639.0
45 Years,2015-12-23,gen3,dist31,4250507.0
The Water Diviner,2015-04-24,gen3,dist2,4200117.0
Irrational Man,2015-07-17,gen4,,4030360.0
Anomalisa,2015-05-15,gen3,,3759286.0
Scouts Guide to the Zombie Apocalypse,2015-10-30,gen4,dist6,3669169.0
A La Mala,2015-02-27,gen7,dist7,3629842.0
Spare Parts,2015-01-16,gen3,dist7,3618912.0
We Are Your Friends,2015-08-28,gen3,dist2,3591417.0
Mommy,2015-01-23,gen3,dist38,3498695.0
What We Do in the Shadows,2015-02-13,gen4,dist301,3469224.0
Learning to Drive,2015-08-21,gen3,dist106,3447633.0
Phoenix,2015-07-24,gen3,dist31,3166858.0
Dil Dhadakne Do,2015-06-05,gen3,dist32,3066100.0
Ladrones,2015-10-09,gen4,dist7,3063505.0
Tanu Weds Manu Returns,2015-05-22,gen4,dist32,3043479.0
Rock the Kasbah,2015-10-23,gen4,dist29,3020665.0
The End of the Tour,2015-07-31,gen3,dist34,3002883.0
Youth,2015-12-04,gen3,dist15,2703296.0
He Named Me Malala,2015-10-02,gen10,dist15,2668936.0
Chi-raq,2015-12-04,gen3,,2653031.0
Captive,2014-12-12,gen5,dist34,2570484.5
Truth,2015-10-16,gen5,,2541854.0
Mistress America,2015-08-14,gen4,dist15,2500431.0
Pawn Sacrifice,2015-09-16,gen3,dist61,2436308.0
2015 Oscar Shorts,2015-01-30,gen13,dist223,2412493.0
Meru,2015-08-14,gen10,dist62,2334228.0
My All-American,2015-11-13,gen3,,2246000.0
Jem and the Holograms,2015-10-23,gen8,dist3,2184640.0
Tamasha,2015-11-25,gen4,dist35,2065487.0
Cake,2015-01-23,gen3,dist400,1951776.0
Old Fashioned,2015-02-06,gen3,dist67,1914090.0
Assassination,2015-08-07,gen5,dist10,1904682.0
Game of Thrones: The IMAX Experience,2015-01-29,gen3,dist2,1896092.0
Legend,2015-11-20,gen5,dist3,1872994.0
Clouds of Sils Maria,2015-04-10,gen3,dist31,1841555.0
Testament of Youth,2015-06-05,gen3,,1822250.0
Piku,2015-05-08,gen3,dist44,1801806.0
The Vatican Tapes,2015-07-24,gen6,dist7,1784763.0
Meet the Patels,2015-09-11,gen10,dist101,1700680.0
The Letters,2015-12-04,gen3,dist67,1647416.0
The Diary of a Teenage Girl,2015-08-07,gen3,,1477002.0
Infinitely Polar Bear,2015-06-19,gen4,,1430655.0
99 Homes,2015-09-25,gen3,dist106,1411927.0
Welcome Back,2015-09-04,gen4,dist32,1388365.0
