Movie,Release,id_genre,id_distributor,Gross
Slender Man,2018-08-10,gen6,dist4,30567154.5
Teen Titans Go! To The Movies,2018-07-27,gen1,dist2,29790236.0
The Hate U Give,2018-10-19,gen3,dist5,29719483.0
Searching,2018-11-09,gen1,dist235,26018053.0
Winchester,2018-02-02,gen6,dist43,25091816.0
On the Basis of Sex,2018-12-25,gen3,dist13,24663762.0
The Strangers: Prey at Night,2018-03-09,gen6,dist110,24509090.0
White Boy Rick,2018-09-14,gen3,dist4,24008010.5
Won’t You Be My Neighbor?,2018-06-08,gen10,dist13,22835787.0
Overlord,2018-11-09,gen2,dist6,36010483.5
Proud Mary,2018-01-12,gen2,dist4,20868638.0
The Happytime Murders,2018-08-24,gen9,dist552,20706452.0
Superfly,2018-06-13,gen5,dist4,20541126.5
They Shall Not Grow Old,2018-12-17,gen10,dist2,17956913.0
Bad Times at the El Royale,2018-10-12,gen5,dist5,17839115.0
Show Dogs,2018-05-18,gen4,dist134,17800852.5
Operation Finale,2018-08-29,gen3,dist9,17612099.0
"Paul, Apostle of Christ",2018-03-23,gen3,dist4,17554237.0
Free Solo,2018-09-28,gen10,dist140,17541090.0
Sorry to Bother You,2018-07-06,gen9,dist99,17493096.0
Chappaquiddick,2018-04-06,gen3,,17395521.0
Mary Queen of Scots,2018-12-07,gen3,dist13,16558499.0
Forever My Girl,2018-01-19,gen3,dist38,16376066.0
Mortal Engines,2018-12-14,gen2,dist3,15951040.0
Hunter Killer,2018-10-26,gen5,dist7,15767460.0
If Beale Street Could Talk,2018-12-14,gen3,dist99,14915773.0
The Possession of Hannah Grace,2018-11-30,gen6,dist4,14836798.0
The Girl in the Spider’s Web,2018-11-09,gen5,dist4,14834946.5
RBG,2018-05-04,gen10,dist33,14051361.0
Eighth Grade,2018-07-13,gen3,dist34,13539710.0
The Darkest Minds,2018-08-03,gen1,dist5,12695691.0
Three Identical Strangers,2018-06-29,gen10,dist51,12320845.0
Upgrade,2018-06-01,gen5,dist189,11977130.0
Padmavati,2018-01-25,gen3,dist6,11846060.0
The Old Man and the Gun,2018-09-28,gen4,dist15,11277120.0
Hell Fest,2018-09-28,gen6,dist43,11107431.0
Welcome to Marwen,2018-12-21,gen3,dist3,10763520.0
The Miracle Season,2018-04-06,gen3,dist1361,10230620.0
The Wife,2018-08-17,gen3,,9599982.0
Midnight Sun,2018-03-23,gen3,dist134,9561064.0
Tully,2018-05-04,gen4,dist13,9369755.0
Traffik,2018-04-20,gen5,dist7,9186156.0
Unfriended: Dark Web,2018-07-20,gen6,dist373,8866745.0
Can You Ever Forgive Me?,2018-10-19,gen3,dist15,8803865.0
Early Man,2018-02-16,gen1,dist7,8267544.0
The Death of Stalin,2018-03-09,gen9,dist31,8047856.0
Sanju,2018-06-29,gen3,dist5,7909317.0
Pandas,2018-04-06,gen10,dist47,7840796.0
Unsane,2018-03-23,gen5,dist61,7690044.0
Beautiful Boy,2018-08-24,gen3,dist359,7642370.0
Mid90s,2018-10-19,gen3,dist34,7362439.0
Dog Days,2018-08-08,gen7,dist1361,6809080.0
Boy Erased,2018-11-02,gen3,dist13,6788692.0
Hotel Artemis,2018-06-08,gen5,dist134,6708142.0
A.X.L.,2018-08-24,gen2,dist134,
Fahrenheit 11/9,2018-09-21,gen10,,6352306.0
Unbroken: Path to Redemption,2018-09-14,gen3,,6216897.0
The Hurricane Heist,2018-03-09,gen5,,6115824.666666667
Every Day,2018-02-23,gen3,dist555,6112914.0
Leave No Trace,2018-06-29,gen3,dist61,6046104.0
Death of a Nation,2018-08-03,gen10,dist243,5885881.0
God’s Not Dead: A Light in Darkness,2018-03-30,gen3,,5728940.0
Kin,2018-04-27,gen3,dist143,5718096.0
Stan & Ollie,2018-12-28,gen3,,5470235.0
Colette,2018-09-21,gen3,dist61,5126985.0
Simmba,2018-12-28,gen2,,5093289.666666667
Action Point,2018-06-01,gen4,dist6,5059608.0
Beirut,2018-04-11,gen5,dist61,5019226.0
Gringo,2018-03-09,gen9,dist552,4969853.0
Samson,2018-02-16,gen3,,4719928.0
Johnny English Strikes Again,2018-10-26,gen4,dist13,4412170.0
Blindspotting,2018-07-20,gen3,dist7,4333394.0
Gotti,2018-06-15,gen3,,4286367.0
Ya Veremos,2018-08-31,gen3,dist7,4165949.0
Life Itself,2018-09-21,gen3,dist73,4095431.0
Ben is Back,2018-12-07,gen3,dist38,3703182.0
Indivisible,2018-10-26,gen3,,3511417.0
2018 Oscar Shorts,2018-02-09,gen13,dist223,3508777.0
Disobedience,2018-04-27,gen3,dist61,3480702.0
First Reformed,2018-05-18,gen5,dist34,3448256.0
"Juliet, Naked",2018-08-17,gen7,dist38,3444895.0
Bad Samaritan,2018-05-04,gen5,,3424744.0
The Leisure Seeker,2018-03-09,gen3,,3224126.0
7 Days in Entebbe,2018-03-16,gen5,dist13,3189220.0
The Sisters Brothers,2018-09-21,gen11,dist99,3143056.0
Thoroughbreds,2018-03-09,gen3,dist13,3072605.0
Sgt. Stubby: An American Hero,2018-04-13,gen1,,3054285.0
Whitney,2018-07-06,gen10,dist38,3026558.0
American Animals,2018-06-01,gen5,dist143,2853526.0
God Bless the Broken Road,2018-09-07,gen3,dist67,2846258.0
La Boda de Valentina,2018-02-09,gen7,dist7,2783739.0
Bharat Ane Nenu,2018-04-20,gen5,dist69,3106545.0
You Were Never Really Here,2018-04-06,gen3,dist73,2523610.0
Suspiria,2018-10-26,gen6,dist73,2483472.0
The Rider,2018-04-13,gen3,,2418679.0
Hearts Beat Loud,2018-06-08,gen3,dist292,2386254.0
Papillon,2018-08-24,gen3,dist61,2335896.0
At Eternity’s Gate,2018-11-16,gen3,dist43,2294917.0
Puzzle,2018-07-27,gen3,,2031242.0
Pope Francis—A Man of His Word,2018-05-18,gen10,dist13,2008385.0
Assassination Nation,2018-09-21,gen5,dist51,1982173.0
The Front Runner,2018-11-06,gen3,dist4,1994179.0
Race 3,2018-06-15,gen2,dist44,1690861.0
