Movie,Release,id_genre,id_distributor,Gross
Hellboy,2019-04-12,gen6,dist7,21903748.0
Shaft,2019-06-14,gen4,dist2,21360215.0
The Peanut Butter Falcon,2019-08-09,gen1,dist38,20457154.5
UglyDolls,2019-05-03,gen1,dist552,20150241.0
Unplanned,2019-03-29,gen3,,19005109.0
Charlie’s Angels,2019-11-15,gen2,dist4,17802191.5
The Farewell,2019-07-12,gen3,dist34,17698129.5
BrightBurn,2019-05-24,gen6,dist4,17279933.0
The Good Liar,2019-11-15,gen5,dist2,17156058.0
The Kid Who Would Be King,2019-01-25,gen1,dist5,16790790.0
Missing Link,2019-04-12,gen1,dist18,16649539.0
Late Night,2019-06-07,gen4,dist73,15499749.5
Miss Bala,2019-02-01,gen2,dist4,15002425.5
The Prodigy,2019-02-08,gen6,dist555,14856291.0
Poms,2019-05-10,gen4,dist552,13631124.0
The Kitchen,2019-08-09,gen3,dist2,12114644.5
After,2019-04-12,gen3,dist110,12138565.0
Blinded by the Light,2019-08-16,gen3,dist2,11901145.0
Dark Waters,2019-11-22,gen3,dist13,11136084.0
The Lighthouse,2019-10-18,gen6,dist34,10867104.0
Greta,2019-03-01,gen5,dist13,10538264.5
Black Christmas,2019-12-13,gen6,dist3,35150750.0
The Best of Enemies,2019-04-05,gen3,dist552,10205616.0
Hotel Mumbai,2019-03-22,gen5,dist61,9635555.5
Motherless Brooklyn,2019-11-01,gen3,dist2,9277736.0
No Manches Frida 2,2019-03-15,gen4,dist7,9270920.0
Where’d You Go Bernadette,2019-08-16,gen4,dist18,9198356.0
Apollo 11,2019-03-08,gen10,dist51,9040224.0
Serenity,2019-10-18,gen10,dist88,8547045.0
Anna,2019-06-21,gen2,dist7,7743794.0
Penguins,2019-04-17,gen10,dist1,7699452.0
Brittany Runs a Marathon,2019-08-23,gen3,dist73,7136342.0
The Dead Don’t Die,2019-06-14,gen6,dist13,6782066.0
Jexi,2019-10-11,gen7,dist7,6546159.0
Run the Race,2019-02-22,gen3,dist38,6424420.0
The Current War: Director’s Cut,2019-10-25,gen3,dist149,5978673.0
Captive State,2019-03-15,gen5,dist13,5958315.0
Arctic Dogs,2019-11-01,gen1,,5801249.0
Gloria Bell,2019-03-08,gen3,dist34,5611123.0
The Mustang,2019-07-26,gen9,dist104,5336840.0
The Goldfinch,2019-09-13,gen3,dist2,5332621.0
Don’t Let Go,2019-08-30,gen5,dist373,5215062.0
The Sun is Also a Star,2019-05-17,gen3,dist2,4950029.0
Bring the Soul: The Movie,2019-08-07,gen10,dist107,4809800.0
Pavarotti,2019-06-07,gen10,dist43,4686402.0
Jay and Silent Bob Reboot,2019-10-15,gen4,dist85,4589490.0
Tolkien,2019-05-10,gen3,dist15,4535154.0
The Last Black Man in San Francisco,2019-06-07,gen3,dist34,4515719.0
Amazing Grace,2019-04-05,gen10,dist51,4450454.0
Brian Banks,2019-08-09,gen3,dist61,4376820.0
The Biggest Little Farm,2019-05-10,gen10,dist51,4367816.0
Linda Ronstadt: The Sound of My Voice,2019-09-06,gen10,dist140,4252657.0
Gully Boy,2019-02-14,gen1,dist53,4891485.5
Uri: The Surgical Strike,2019-01-11,gen2,dist329,4185999.6666666665
Replicas,2019-01-11,gen5,,4046429.0
Mission Mangal,2019-08-15,gen3,dist63,3660413.0
War,2019-10-02,gen2,dist44,4147177.5
2019 Oscar Shorts,2019-02-08,gen13,dist223,3531093.0
The Beach Bum,2019-03-29,gen4,dist51,3502600.0
Echo in the Canyon,2019-05-24,gen10,dist140,3355266.0
Maiden,2019-06-28,gen10,,3162490.0
Honey Boy,2019-11-08,gen3,dist73,3012615.0
Friends 25th: The One With the Anniversary,2019-09-23,gen4,dist85,2884827.0
Kalank,2019-04-17,gen3,dist63,2729336.0
Bharat,2019-06-05,gen2,dist53,2876003.0
Tod@s Caen,2019-08-30,gen7,dist7,2674365.0
Saaho,2019-08-29,gen2,dist44,2626284.0
Promare,2019-09-17,gen1,dist36,2528913.0
The Art of Self-Defense,2019-07-12,gen4,dist61,2410914.0
Arctic,2019-02-01,gen3,dist61,2409826.0
Super 30,2019-07-12,gen3,,2269878.0
Total Dhamaal,2019-02-22,gen4,dist63,2167632.0
Housefull 4,2019-10-25,gen7,dist63,2109160.0
Luce,2019-08-02,gen5,dist51,2010613.0
Chhichhore,2019-09-06,gen4,dist63,2004400.0
Official Secrets,2019-08-30,gen5,dist31,1996766.0
Badla,2019-03-08,gen5,dist94,1861000.0
The White Crow,2019-04-26,gen3,,1827604.0
The Other Side of Heaven 2: Fire of Faith,2019-06-28,gen3,dist359,1807116.0
A Hidden Life,2019-12-13,gen3,dist15,1730597.0
Waves,2019-11-15,gen8,dist34,1658790.0
Wild Rose,2019-06-21,gen3,dist51,1635118.0
The Aftermath,2019-03-15,gen3,dist15,1618497.0
Western Stars,2019-10-25,gen10,dist2,1581681.0
Red Joan,2019-04-12,gen3,dist31,1580223.0
Fantastic Fungi,2019-09-20,gen10,dist425,1573734.0
After the Wedding,2019-08-09,gen3,,1573276.0
The Kid,2019-04-05,gen6,dist184,1508593.0
El Chicano,2019-05-03,gen3,,1400603.0
No Safe Spaces,2019-12-06,gen10,dist187,1291514.0
High Life,2019-04-05,gen6,dist34,1225852.0
All is True,2018-12-21,gen3,,1199066.0
Ek Ladki Ko Dekhah Toh Aisa Laga,2019-02-01,gen7,dist63,1182636.0
PLAYMOBIL,2019-12-06,gen1,dist552,1115008.0
