Movie,Release,id_genre,id_distributor,Gross
The Wash,2001-03-14,gen4,dist2,10097317.0
The Deep End,2001-08-08,gen5,dist15,8823109.0
John Carpenter’s Ghosts of Mars,2001-08-24,gen2,dist159,8434601.0
The Curse of the Jade Scorpion,2001-08-24,gen4,dist11,7506856.5
The Man Who Wasn't There,2001-10-31,gen3,dist52,7499553.0
Bones,2001-10-24,gen6,dist8,7316658.0
Mulholland Drive,2001-10-08,gen5,dist3,7219910.5
Sexy Beast,2001-06-13,gen3,dist15,6946056.0
The Forsaken,2001-04-27,gen6,dist4,7110724.333333333
Town & Country,2001-04-27,gen7,dist8,6716212.0
One Night at McCool's,2001-04-27,gen9,dist52,6283602.5
Ghost World,2001-07-20,gen9,dist9,6217849.0
Megiddo: Omega Code 2,2001-09-21,gen2,dist552,6047691.0
Iris,2001-12-14,gen3,dist12,5587548.0
Say It Isn't So,2001-03-23,gen9,dist5,5518550.5
Monkeybone,2001-02-23,gen9,dist5,5410758.0
Made,2001-07-13,gen4,dist48,5311003.5
Bubble Boy,2001-08-24,gen9,dist1,5002310.0
Just Visiting,2001-04-06,gen4,dist1,4779273.0
The Other Side of Heaven,2001-12-14,gen3,dist250,4720371.0
Lantana,2001-12-14,gen3,dist7,4541807.5
Tortilla Soup,2001-08-24,gen4,dist268,4447014.0
On the Line,2001-10-26,gen7,dist12,4365455.0
Glitter,2001-09-21,gen8,dist5,4273372.0
Left Behind,2001-02-02,gen3,dist357,4224065.0
The Anniversary Party,2001-06-08,gen3,dist59,4013506.0
China: The Panda Adventure,2001-07-27,gen3,dist47,3815060.0
Pootie Tang,2001-06-29,gen4,dist6,3293258.0
Soul Survivors,2001-09-07,gen6,dist48,3100650.0
Hedwig and the Angry Inch,2001-07-20,gen8,dist59,3067312.0
The Widow of St. Pierre,2001-03-02,gen3,dist7,3058380.0
Songcatcher,2001-06-15,gen3,dist7,3050934.0
The Golden Bowl,2001-04-27,gen3,dist7,3044055.5
Waking Life,2001-10-19,gen3,dist15,2892011.0
Kabhi Khushi Kabhie Gham,2001-12-14,gen3,dist44,2882000.0
In the Mood for Love,2001-02-02,gen3,dist13,2734044.0
Sidewalks of New York,2001-11-21,gen4,dist40,2402459.0
Gabriela,2001-03-16,gen3,dist429,2335352.0
Escanaba in Da Moonlight,2001-01-26,gen4,dist433,2276406.0
The Dish,2001-03-14,gen4,dist2,10097317.0
Innocence,2001-08-17,gen3,dist268,2194919.0
Novocaine,2001-11-16,gen4,dist48,2025238.0
N'sync: Bigger than Live,2001-02-09,,,1808679.0
Carman: The Champion,2001-03-02,gen3,dist552,1754807.0
The Debut,2001-03-16,gen4,,1743570.0
Donnie Darko,2001-10-26,gen3,dist39,1480006.0
Under the Sand,2001-05-04,gen3,dist227,1451402.0
Greenfingers,2001-07-27,gen4,dist268,1439287.0
Kandahar,2001-12-14,gen3,dist417,1418314.0
Divided We Fall,2001-06-08,gen3,,1320112.0
Startup.com,2001-05-11,gen10,dist48,1280975.0
The Road Home,2001-05-25,gen3,,1280290.0
Nuit de Noces,2001-06-01,gen4,dist497,1238180.0
L.I.E.,2001-09-07,gen3,dist333,1140965.0
Sordid Lives,2001-05-11,gen4,dist142,1111273.0
The Center of the World,2001-04-20,gen3,dist48,1096037.0
No Man's Land,2001-12-07,gen3,dist9,1067481.0
The Luzhin Defence,2001-04-20,gen3,dist4,1051811.0
Extreme Days,2001-09-28,gen2,,739390.0
Together,2001-05-10,gen4,dist31,1034829.0
The Business of Strangers,2001-12-07,gen3,dist31,1030920.0
Liam,2001-09-21,gen3,dist7,1016021.0
All Over the Guy,2001-08-10,gen7,dist7,1006969.0
All Access: Front Row. Backstage. Live!,2001-04-06,,dist47,995122.0
Les Boys III,2001-11-30,gen4,dist7,995000.0
Va Savoir (Who Knows?),2001-09-28,gen7,,907323.0
American Desi,2001-03-16,gen7,dist32,902835.0
