Movie,Release,id_genre,id_distributor,Gross
Bad Boys For Life,2020-01-17,gen2,dist4,205361549.5
Sonic The Hedgehog,2020-02-14,gen1,dist6,147520567.5
Dolittle,2020-01-17,gen1,dist3,77047065.0
The Invisible Man,2020-02-28,gen6,dist3,67662025.0
The Call of the Wild,2020-02-21,gen1,dist21,62342368.0
Onward,2020-03-06,gen1,dist1,61555145.0
The Croods: A New Age,2020-11-25,gen1,dist3,58568815.0
Tenet,2020-09-03,gen2,dist2,58488278.0
Wonder Woman 1984,2020-12-25,gen2,dist2,46657478.666666664
The Gentlemen,2020-01-24,gen2,dist552,36471796.0
Fantasy Island,2020-02-14,gen6,dist4,26875535.5
The New Mutants,2020-08-28,gen6,dist21,23854114.0
Like a Boss,2020-01-10,gen4,dist6,22169514.0
The War with Grandpa,2020-10-09,gen4,dist149,21277892.0
The Grudge,2020-01-03,gen6,dist4,21216148.0
Unhinged,2020-08-21,gen5,,20831465.0
The Photograph,2020-02-14,gen3,dist3,20578185.0
Underwater,2020-01-10,gen5,dist5,17291078.0
The Turning,2020-01-24,gen6,dist3,15472775.0
Gretel & Hansel,2020-01-31,gen6,dist18,15347654.0
Monster Hunter,2020-12-18,gen6,dist31,15162470.0
Honest Thief,2020-10-16,gen5,dist29,14163574.0
The Way Back,2020-03-06,gen3,dist2,13590514.0
News of the World,2020-12-25,gen11,dist3,12668325.0
Brahms: The Boy II,2020-02-21,gen6,dist552,12611536.0
Come Play,2020-11-13,gen3,dist25,10475990.0
Impractical Jokers: The Movie,2020-02-21,gen4,dist283,10578591.0
I Still Believe,2020-03-13,gen3,dist7,10139262.5
Emma.,2020-02-21,gen3,dist13,10055355.0
Bloodshot,2020-03-13,gen2,dist4,11715145.0
Let Him Go,2020-11-06,gen5,dist13,9358025.0
Freaky,2020-11-13,gen6,dist3,9030855.0
Downhill,2020-02-14,gen3,dist60,8287061.0
Promising Young Woman,2020-12-25,gen9,dist13,6460965.0
Fatale,2020-12-18,gen5,dist7,6306897.0
The Hunt,2020-03-13,gen5,dist3,5812500.0
The Rhythm Section,2020-01-31,gen5,dist6,5437971.0
The SpongeBob Movie: Sponge on the Run,2020-08-14,gen1,dist6,4810790.0
The Broken Hearts Gallery,2020-09-11,gen7,dist4,4066487.0
Infidel,2020-09-18,gen5,,4051990.0
Bill & Ted Face the Music,2020-08-28,gen4,dist18,3439660.0
2020 Oscar Shorts,2020-01-29,gen13,dist223,3304748.0
The Empty Man,2020-10-23,gen6,dist21,2995698.0
The Last Full Measure,2020-01-24,gen3,dist38,2949212.0
Words on Bathroom Walls,2020-08-21,gen3,dist38,2542518.0
Half Brothers,2020-12-04,gen4,dist13,2241980.0
The Lodge,2020-02-07,gen6,dist51,2138907.0
The Personal History of David Copperfield,2020-08-28,gen3,dist60,1876298.0
Pinocchio,2020-12-25,gen1,dist38,1831718.0
The Wretched,2020-05-01,gen6,dist184,1815440.0
The Rental,2020-07-24,gen5,dist31,1637548.0
2 Hearts,2020-10-16,gen3,dist67,1349284.0
Met Opera — Agrippina,2020-02-29,,dist85,1150000.0
True to the Game 2: Gena’s Story,2020-11-06,gen5,,1117808.0
The Assistant,2020-01-31,gen3,dist61,1100310.0
Love and Monsters,2020-10-16,gen1,dist6,1070714.0
Relic,2020-07-03,gen5,dist184,1047083.0
The Tax Collector,2020-08-07,gen2,dist1214,1044212.0
Becky,2020-06-05,gen5,dist325,1002852.0
All My Life,2020-12-04,gen3,dist3,913935.0
Met Opera: Wozzeck,2020-01-11,,dist85,863000.0
Cut Throat City,2020-07-31,gen3,dist10,855894.0
Sarileru Neekevvaru,2020-01-10,gen2,dist69,821000.0
Color Out of Space,2020-01-24,gen6,dist1214,765561.0
Shortcut,2020-09-25,gen6,dist144,758223.0
Possessor,2020-10-02,gen5,dist51,752885.0
Baaghi 3,2020-03-06,gen2,dist63,721439.0
The Last Vermeer,2020-06-26,gen3,dist351,685380.0
The Last Shift,2020-09-25,gen4,dist4,643658.0
Synchronic,2020-10-23,gen5,dist10,636673.0
Chhapaak,2020-01-10,gen3,dist63,604334.0
Panga,2020-01-24,gen3,dist63,582720.0
Alone,2020-09-18,gen5,dist33,538358.0
Followed,2020-06-19,gen6,,353070.5
Kajillionaire,2020-09-25,gen3,dist13,531430.0
The Call,2019-10-18,gen10,,516520.0
The Big Ugly,2020-07-24,gen2,,514107.0
The Forgotten Carols,2020-11-20,gen8,dist259,502252.0
Spell,2020-10-30,gen6,dist6,500104.0
Ava,2020-09-25,gen2,,497747.0
CatVideoFest 2020,2020-02-21,gen10,,478775.0
Seberg,2019-12-13,gen5,dist73,448009.0
Infamous,2020-06-12,gen2,,429148.0
Tulsa,2020-08-21,gen3,dist70,413522.0
Buddy Games,2020-11-20,gen4,dist6,405904.0
Yellow Rose,2020-10-08,gen3,dist4,367849.0
The Kid Detective,2020-10-16,gen9,dist4,364138.0
Greed,2020-02-28,gen4,,355308.0
Murder in the Woods,2020-08-14,gen6,,351205.0
Les misérables,2020-01-10,gen3,dist73,330181.0
Ordinary Love,2020-10-24,gen5,dist70,323688.0
Save Yourselves!,2020-10-02,gen4,dist61,301162.0
"Mafia, Inc.",2020-02-14,gen3,dist652,264552.0
The Climb,2020-11-13,gen3,,234429.0
The Secrets We Keep,2020-09-16,gen5,dist61,231119.0
Wild Mountain Thyme,2020-12-11,gen3,dist61,213441.0
Always & Forever,2020-11-20,gen5,dist1214,197463.0
The Outpost,2020-07-03,gen2,dist159,186634.0
The Wolf of Snow Hollow,2020-10-09,gen6,dist206,185026.0
Come Away,2020-11-13,gen3,dist25,10475990.0
And Then We Danced,2020-02-07,gen3,dist62,177262.0
Follow Me,2020-06-19,gen6,,353070.5
Extra Ordinary,2020-03-06,gen6,dist665,164346.0
Ammonite,2020-11-13,gen3,dist51,160930.0
A Call to Spy,2020-10-02,gen3,dist31,159014.0
The Dark and The Wicked,2020-11-06,gen6,dist1214,157252.0
The Burnt Orange Heresy,2020-03-06,gen5,,144201.0
Wendy,2020-02-28,gen3,dist60,143518.0
Incitement,2020-01-31,gen5,dist140,140306.0
Burden,2020-02-28,gen3,dist149,139270.0
The Nest,2020-09-18,gen3,dist31,137852.0
Beneath Us,2020-03-06,gen6,dist719,137260.0
The Times of Bill Cunningham,2020-02-14,gen10,dist140,134288.0
Saint Frances,2020-02-28,gen13,,127275.0
Corpus Christi,2020-02-14,gen3,dist108,127240.0
Archenemy,2020-12-11,gen2,dist1214,121642.0
Hope Gap,2020-03-06,gen3,dist38,104732.0
Made in Italy,2020-08-07,gen3,dist31,101339.0
First Cow,2020-03-06,gen3,dist34,101068.0
The Silencing,2020-08-14,gen5,dist83,100746.0
Come to Daddy,2020-02-07,gen9,dist83,96713.0
Tesla,2020-08-21,gen3,dist31,93147.0
First Lady,2020-02-14,gen7,dist359,89885.0
StarDog and TurboCat,2020-06-19,gen1,dist392,80496.0
Percy,2020-10-09,gen3,dist954,76511.0
Pray: The Story of Patrick Peyton,2020-10-09,gen10,dist359,72347.0
How to Build a Girl,2020-05-08,gen4,dist31,70632.0
We Summon the Darkness,2020-05-22,gen6,dist83,60794.0
My Brothers’ Crossing,2020-09-03,gen3,dist187,59390.0
Summerland,2020-07-31,gen3,dist31,58434.0
Bacurau,2020-03-06,gen2,dist104,58115.0
The Dissident,2020-12-25,gen10,,57000.0
A Simple Wedding,2020-02-14,gen7,,54415.0
Miss Fisher & The Crypt Of Tears,2020-03-13,gen1,dist427,51032.0
Henchmen,2020-10-02,gen1,dist130,49676.0
The Way I See it,2020-09-18,gen10,dist13,49030.0
VHYes,2020-01-12,gen4,,47037.0
Three Christs,2020-01-10,gen3,dist31,37788.0
Other Music,2020-04-17,gen10,,37191.0
Solo Brathuke So Better,2020-12-25,gen3,dist94,35000.0
Juvenile Delinquents,2020-08-07,gen3,dist187,34292.0
Best of Catvideofest,2020-04-03,gen10,,34287.0
True History Of The Kelly Gang,2020-04-24,gen3,dist31,33816.0
Swallow,2020-03-06,gen5,dist31,33419.0
Hunter Hunter,2020-12-18,gen6,dist31,15162470.0
Embattled,2020-11-20,gen3,dist31,32259.0
Max Winslow and the House of Secrets,2020-05-29,gen5,dist768,31252.0
Counter Column,2020-10-16,gen3,,30796.0
After Parkland,2020-02-12,gen10,dist104,30444.0
Rent-A-Pal,2020-09-11,gen6,dist184,29615.0
Olympic Dreams,2020-02-14,gen7,dist31,29450.0
Tread,2020-02-21,gen10,dist144,29136.0
Buffaloed,2020-02-14,gen4,dist33,29118.0
Spree,2020-08-14,gen9,dist1214,28771.0
Sorry We Missed You,2020-03-06,gen3,dist158,28273.0
Cane River,2020-02-07,gen3,,27317.0
José,2020-01-31,gen3,dist361,26563.0
Zombi Child,2020-01-24,gen1,dist108,25878.0
The Booksellers,2020-03-06,gen10,dist140,25694.0
Heart of Africa,2020-03-13,gen3,dist259,24139.0
Premature,2019-09-17,gen1,dist36,23071.0
Tar,2020-10-02,gen6,,22307.0
Lore,2020-01-17,gen5,dist235,20006.0
Quarantine Cat Film Fest,2020-06-19,gen10,dist933,20000.0
Foster Boy,2020-09-18,gen3,dist144,19046.0
