Rank,Movie,Distributor,Domestic,Opening,Max
34,Fifty Shades Freed,Universal,"$100,407,760","$38,560,195","3,768"
35,Christopher Robin,Walt Disney,"$99,215,042","$24,585,139","3,602"
36,Green Book,Universal,"$85,080,171","$320,429","2,648"
37,I Can Only Imagine,Roadside …,"$83,482,352","$17,108,914","2,894"
38,Smallfoot,Warner Bros.,"$83,240,103","$23,045,635","4,131"
39,Night School,Universal,"$77,339,130","$27,257,615","3,019"
40,The First Purge,Universal,"$69,488,745","$17,374,280","3,038"
41,Game Night,Warner Bros.,"$69,179,066","$17,005,332","3,502"
42,Book Club,Paramount…,"$68,566,296","$13,582,231","3,169"
43,The House with a Clock in its Walls,Universal,"$68,549,695","$26,608,020","3,592"
44,Skyscraper,Universal,"$68,420,120","$24,905,015","3,822"
45,Insidious: The Last Key,Universal,"$67,745,330","$29,581,355","3,150"
46,Instant Family,Paramount…,"$67,363,237","$14,504,315","3,426"
47,Blockers,Universal,"$60,311,495","$20,556,350","3,418"
48,Pacific Rim: Uprising,Universal,"$59,874,525","$28,116,535","3,708"
49,Tomb Raider,Warner Bros.,"$58,250,803","$23,633,317","3,854"
50,Maze Runner: The Death Cure,20th Cent…,"$58,032,443","$24,167,011","3,793"
51,The Nutcracker and the Four Realms,Walt Disney,"$54,858,851","$20,352,491","3,766"
52,Tag,Warner Bros.,"$54,730,625","$14,947,396","3,382"
53,A Simple Favor,Lionsgate,"$53,548,586","$16,011,689","3,102"
54,Life of the Party,Warner Bros.,"$53,059,911","$17,886,075","3,656"
55,The Predator,20th Cent…,"$51,024,708","$24,632,284","4,070"
56,Overboard,Lionsgate,"$50,316,123","$14,711,101","2,006"
57,Sicario: Day of the Soldado,Sony Pict…,"$50,065,850","$19,007,566","3,055"
58,BlacKkKlansman,Focus Fea…,"$49,275,340","$10,845,330","1,914"
59,I Feel Pretty,STX Enter…,"$48,795,601","$16,030,218","3,440"
60,Vice,Annapurna…,"$47,836,282","$7,768,371","2,534"
61,Red Sparrow,20th Cent…,"$46,874,505","$16,853,422","3,064"
62,Breaking In,Universal,"$46,840,590","$17,630,285","2,537"
63,Goosebumps 2: Haunted Halloween,Sony Pict…,"$46,697,321","$15,802,225","3,723"
64,12 Strong,Warner Bros.,"$45,819,713","$15,815,025","3,018"
65,Den of Thieves,STX Enter…,"$44,947,622","$15,206,108","2,432"
66,First Man,Universal,"$44,936,545","$16,006,065","3,640"
67,Hereditary,A24,"$44,069,456","$13,575,173","2,998"
68,Acrimony,Lionsgate,"$43,549,096","$17,170,707","2,006"
69,Sherlock Gnomes,Paramount…,"$43,242,871","$10,604,774","3,662"
70,Uncle Drew,Lionsgate,"$42,469,946","$15,242,781","2,742"
71,Widows,20th Cent…,"$42,402,632","$12,361,307","2,803"
72,Truth or Dare,Universal,"$41,411,015","$18,667,855","3,068"
73,Paddington 2,Warner Bros.,"$40,891,591","$11,001,961","3,702"
74,"Love, Simon",20th Cent…,"$40,826,341","$11,756,244","2,434"
75,Second Act,STX Enter…,"$39,282,227","$6,489,983","2,607"
76,The Commuter,Lionsgate,"$36,343,858","$13,701,452","2,892"
77,The 15:17 to Paris,Warner Bros.,"$36,276,286","$12,554,286","3,042"
78,Mile 22,STX Enter…,"$36,108,758","$13,710,825","3,520"
79,Alpha,Sony Pict…,"$35,851,379","$10,352,512","2,881"
80,Peppermint,STX Enter…,"$35,418,723","$13,423,255","2,980"
81,The Favourite,Fox Searc…,"$34,366,783","$422,410","1,554"
82,Death Wish,MGM,"$34,017,028","$13,010,267","2,882"
83,The Spy Who Dumped Me,Lionsgate,"$33,562,069","$12,103,043","3,111"
84,Annihilation,Paramount…,"$32,732,301","$11,071,584","2,112"
85,Isle of Dogs,Fox Searc…,"$32,015,231","$1,620,294","1,947"
86,Nobody’s Fool,Paramount…,"$31,713,110","$13,743,111","2,468"
87,Adrift,STX Enter…,"$31,445,011","$11,603,039","3,015"
88,Robin Hood,Lionsgate,"$30,824,628","$9,195,670","2,939"
89,Super Troopers 2,20th Cent…,"$30,617,396","$15,181,624","2,125"
90,Holmes & Watson,Sony Pict…,"$30,568,743","$7,411,522","2,780"
91,Slender Man,Sony Pict…,"$30,564,825","$11,371,866","2,358"
92,Teen Titans Go! To The Movies,Warner Bros.,"$29,790,236","$10,411,189","3,188"
93,The Hate U Give,20th Cent…,"$29,719,483","$512,035","2,375"
94,Searching,Sony Pict…,"$26,015,149","$388,769","2,009"
95,Winchester,CBS Films,"$25,091,816","$9,307,626","2,480"
96,On the Basis of Sex,Focus Fea…,"$24,704,837","$686,355","1,957"
97,The Strangers: Prey at Night,Aviron Pi…,"$24,431,472","$10,402,271","2,464"
98,White Boy Rick,Sony Pict…,"$24,004,833","$8,860,431","2,504"
99,Won’t You Be My Neighbor?,Focus Fea…,"$22,835,787","$475,419",893
100,Overlord,Paramount…,"$21,704,844","$10,202,108","2,859"
101,Proud Mary,Sony Pict…,"$20,868,638","$9,959,053","2,125"
102,The Happytime Murders,STX Enter…,"$20,706,452","$9,532,425","3,256"
103,Superfly,Sony Pict…,"$20,537,137","$6,870,740","2,220"
104,They Shall Not Grow Old,Warner Bros.,"$17,956,913",,"1,335"
105,Bad Times at the El Royale,20th Cent…,"$17,839,115","$7,132,647","2,808"
106,Show Dogs,Global Road,"$17,744,685","$6,023,972","3,212"
107,Operation Finale,MGM,"$17,612,099","$6,022,758","1,818"
108,"Paul, Apostle of Christ",Sony Pict…,"$17,547,999","$5,172,585","1,746"
109,Free Solo,Greenwich,"$17,541,090","$294,288",533
110,Sorry to Bother You,Annapurna…,"$17,493,096","$727,266","1,050"
111,Chappaquiddick,Entertain…,"$17,395,521","$5,765,854","1,645"
112,Mary Queen of Scots,Focus Fea…,"$16,648,499","$194,777","1,052"
113,Forever My Girl,Roadside …,"$16,376,066","$4,245,630","1,427"
114,Mortal Engines,Universal,"$15,951,040","$7,559,850","3,103"
115,Hunter Killer,Lionsgate,"$15,767,460","$6,653,777","2,720"
116,If Beale Street Could Talk,Annapurna…,"$14,915,773","$224,476","1,018"
117,The Possession of Hannah Grace,Sony Pict…,"$14,836,174","$6,401,744","2,298"
118,The Girl in the Spider’s Web,Sony Pict…,"$14,828,555","$7,810,112","2,929"
119,RBG,Magnolia …,"$14,051,361","$578,470",878
120,Eighth Grade,A24,"$13,539,710","$263,797","1,084"
121,The Darkest Minds,20th Cent…,"$12,695,691","$5,842,609","3,127"
122,Three Identical Strangers,Neon,"$12,320,845","$171,503",433
123,Upgrade,BH Tilt,"$11,977,130","$4,670,905","1,458"
124,Padmavati,Paramount…,"$11,846,060","$4,493,384",354
125,The Old Man and the Gun,Fox Searc…,"$11,277,120","$142,131","1,042"
126,Hell Fest,CBS Films,"$11,107,431","$5,130,963","2,297"
127,Welcome to Marwen,Universal,"$10,763,520","$2,354,205","1,911"
128,The Miracle Season,LD Entert…,"$10,230,620","$3,950,652","1,707"
129,The Wife,Sony Pict…,"$9,599,982","$108,284",541
130,Midnight Sun,Global Road,"$9,561,064","$4,003,993","2,173"
131,Tully,Focus Fea…,"$9,369,755","$3,282,610","1,356"
132,Traffik,Lionsgate,"$9,186,156","$3,941,338","1,046"
133,Unfriended: Dark Web,OTL Relea…,"$8,866,745","$3,653,035","1,547"
134,Can You Ever Forgive Me?,Fox Searc…,"$8,803,865","$161,510",555
135,Early Man,Lionsgate,"$8,267,544","$3,190,525","2,494"
136,The Death of Stalin,IFC Films,"$8,047,856","$184,805",554
137,Sanju,20th Cent…,"$7,909,317","$2,723,658",359
138,Pandas,IMAX Films,"$7,840,796","$158,915",35
139,Unsane,Bleecker …,"$7,690,044","$3,762,145","2,023"
140,Beautiful Boy,Amazon St…,"$7,634,767","$218,888","1,052"
141,Mid90s,A24,"$7,362,439","$258,157","1,206"
142,Dog Days,LD Entert…,"$6,809,080","$2,554,766","2,442"
143,Boy Erased,Focus Fea…,"$6,788,692","$207,057",672
144,Hotel Artemis,Global Road,"$6,708,137","$3,232,790","2,407"
145,A.X.L.,Global Road,"$6,501,381","$2,798,229","1,710"
146,Fahrenheit 11/9,Briarclif…,"$6,352,306","$3,008,563","1,719"
147,Unbroken: Path to Redemption,Pure Flix…,"$6,216,897","$2,238,723","1,620"
148,The Hurricane Heist,Entertain…,"$6,115,824","$3,024,399","2,402"
149,Every Day,Orion Pic…,"$6,112,914","$3,016,149","1,669"
150,Leave No Trace,Bleecker …,"$6,046,104","$219,140",361
151,Death of a Nation,Quality Flix,"$5,885,881","$2,356,522","1,005"
152,God’s Not Dead: A Light in Darkness,Pure Flix…,"$5,728,940","$2,689,677","1,693"
153,Kin,Lionsgate,"$5,718,096","$3,035,618","2,141"
154,Stan & Ollie,Sony Pict…,"$5,470,235","$78,104",754
155,Boku no Hero Academia the Movie,FUNimation,"$5,427,591","$1,388,500",515
156,Colette,Bleecker …,"$5,126,985","$161,179",593
157,Simmba,Reliance …,"$5,102,129","$1,758,576",301
158,Action Point,Paramount…,"$5,059,608","$2,390,164","2,032"
159,Beirut,Bleecker …,"$5,019,226","$1,734,497",755
160,Gringo,STX Enter…,"$4,969,853","$2,722,420","2,404"
161,Samson,Pure Flix…,"$4,719,928","$1,942,569","1,249"
162,Zimna wojna,Amazon St…,"$4,580,048","$54,353",270
163,Johnny English Strikes Again,Focus Fea…,"$4,412,170","$1,638,895",552
164,Blindspotting,Lionsgate,"$4,333,394","$338,999",523
165,Gotti,Vertical …,"$4,286,367","$1,719,902",503
166,Ya Veremos,Lionsgate,"$4,165,949","$1,807,322",369
167,Life Itself,Amazon St…,"$4,095,431","$2,123,463","2,609"
168,Ben is Back,Roadside …,"$3,703,182","$80,733",598
169,Gosnell: The Trial of America’s Biggest Serial …,GVN Relea…,"$3,679,893","$1,162,988",668
170,Indivisible,Pure Flix…,"$3,511,417","$1,503,101",830
171,2018 Oscar Shorts,ShortsHD,"$3,508,777","$695,044",271
172,Disobedience,Bleecker …,"$3,480,702","$237,393",247
173,First Reformed,A24,"$3,448,256","$97,562",334
174,"Juliet, Naked",Roadside …,"$3,444,895","$60,886",467
175,Bad Samaritan,Electric …,"$3,424,744","$1,726,868","2,007"
176,Manbiki kazoku,Magnolia …,"$3,313,513","$89,264",144
177,The Leisure Seeker,Sony Pict…,"$3,224,126","$113,708",353
178,7 Days in Entebbe,Focus Fea…,"$3,189,220","$1,592,645",838
179,The Sisters Brothers,Annapurna…,"$3,143,056","$115,575","1,141"
180,Thoroughbreds,Focus Fea…,"$3,072,605","$1,224,430",564
181,Sgt. Stubby: An American Hero,Fun Acade…,"$3,054,285","$1,164,403","1,633"
182,Whitney,Roadside …,"$3,026,558","$1,265,572",451
183,American Animals,The Orchard,"$2,853,526","$134,793",339
184,God Bless the Broken Road,Freestyle…,"$2,846,258","$1,386,254","1,272"
185,La Boda de Valentina,Lionsgate,"$2,783,739","$1,147,073",331
186,Bharat Ane Nenu,Great Ind…,"$2,663,090","$2,663,090",305
187,You Were Never Really Here,Amazon St…,"$2,523,610","$132,829",233
188,Suspiria,Amazon St…,"$2,483,472","$184,037",309
189,The Rider,Sony Pict…,"$2,418,679","$42,244",224
190,Meari to majo no hana,GKIDS,"$2,418,404","$1,515,939",448
191,Hearts Beat Loud,Gunpowder…,"$2,386,254","$74,524",170
192,Papillon,Bleecker …,"$2,335,896","$1,090,073",544
193,At Eternity’s Gate,CBS Films,"$2,294,917","$92,855",178
194,Puzzle,Sony Pict…,"$2,031,242","$61,214",265
195,Una mujer fantástica,Sony Pict…,"$2,019,554","$64,241",190
196,Pope Francis—A Man of His Word,Focus Fea…,"$2,008,385","$507,870",385
197,Assassination Nation,Neon,"$2,005,142","$1,050,021","1,403"
198,The Front Runner,Sony Pict…,"$1,994,179","$51,543",807
199,Tang Ren Jie Tan An 2,Warner Bros.,"$1,983,984","$704,047",115
200,Race 3,Yash Raj …,"$1,690,861","$1,690,861",314
